ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
158773de5d657bbe0c4f879b522c0b7d,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amniculicolaceae,Murispora,Murispora_kazachstanica
c21e726a21f40012f879820c96d6a7a1,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
fad28e4f7500160e784a32bea7362bf0,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,,
2485b960da2f4d05af5d0ccc27274958,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apiosordaria,Apiosordaria_sp
d7847360a1e1bd5f463ff78f0e405f57,Fungi,Ascomycota,Sordariomycetes,,,,
ecd2ac14cdafa97698fabc01d7db7f55,Fungi,,,,,,
0a8f96350991adc5f05f020a6f90d0a7,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea,Darksidea_sp
a562b68fe33b8107e8c04c5c5c3df07f,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,Cercospora_sp
9297294c994c5f3a0f3be1c35fac1161,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,Pyrenochaeta_sp
ae375bd839e1f894150dbcdef6617672,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,
4c8b4e24c8b0cec7b4f9a16562327517,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_circinatum
85efdbb5b9ee0dde3bd9115e381f9b9f,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,
e7956fe7fb61e71b4a34bfd1df92616c,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pseudomassarinaceae,Pseudomassarina,Pseudomassarina_clematidis
c64498b502d16d1dc2e9be1374d4ae8a,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,Serendipita_sp
339e55e20d9817fe5a8fe7eff9abdd83,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,
09b4ba22234405ea406af7bc73a5ce1a,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila_humilis
fb5c60706ec59527ffb14f389914ebf2,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,
24c57981165603e860d68286f592efba,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Pectenia,Pectenia_sp
cc9cc2cbce7b3bdbaa0298988ad21eb4,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,
475225d8bbfeb2b6c90d35b50a83cc5f,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_lapis
73540354d81a5128eac1aacf10ab514f,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_terricola
69d3db348ba46d475c4eff6bbf3f2ef3,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_philippinense
89c9795de8dba9777e723ea7e45759ae,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Tetracladium,Tetracladium_ellipsoideum
c6c0cc5ae4076a1af62ca6090fa30a11,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Ilyonectria_robusta
8606f4a7638ac5251a76a88ad0218986,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus_sp
20a6803b30919590b8c6431edb6fe46f,Fungi,Glomeromycota,Glomeromycetes,Entrophosporales,Entrophosporaceae,Claroideoglomus,
677347c0ee6aaedf44cc49717385432a,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Verrucaria,
c2ce2b052844b0e771496e05ab7cc76f,Fungi,Basidiomycota,Agaricomycetes,,,,
3ff354b83fc15ad318c2af4ccaadc622,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella,Volvariella_neoparvula
5696cdee60432fed44368301e15ed718,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Laburnicola,Laburnicola_sp
308b0180f730354f43dd2978b223d200,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,Orbilia_clavispora
f3e019a20c8580fc92b65c2bee434232,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Herpotrichia,Herpotrichia_australis
a2552c0cfa3dec32722e1b6e81d6b426,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Lentitheciaceae_gen_Incertae_sedis,Lentitheciaceae_sp
8156b5b4a3d360ffbe1f469168dad033,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotryaceae_gen_Incertae_sedis,Stachybotryaceae_sp
b7e4ac33aa0334996181a1ff336b2b43,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_septata
77bdfd711149dc0866a9725b2858ca89,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis
da4f618bfd49b0a005a5a39c993d24c0,Fungi,Ascomycota,,,,,
92dfa9a60fec4e5e692d05b6c5514aeb,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Malbranchea,Malbranchea_albolutea
d168124ceb0c1abd878f48c20ab62460,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,Kamienskia_perpusilla
1060d88060662ac034387982635694f2,Fungi,Glomeromycota,Glomeromycetes,Entrophosporales,Entrophosporaceae,Claroideoglomus,
d54d4c03b68f68bb9f62deee1eb8fe64,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Fusariella,Fusariella_sp
669f5851b6bd8518ffea17e6e35a42f3,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
bf709cf4d5ae0e2daa475c3bb1e7b2e9,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotryaceae_gen_Incertae_sedis,Stachybotryaceae_sp
bbe7e27cbb39e25a57c103a9b32a578f,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_sp
58c68f606f0d941fb0a7ebcf4b3ab2d0,Fungi,,,,,,
7fcd13f614873295b8691d94b4589fd0,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella_sp
02627094545089e016f565854c138597,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,Stagonospora_bicolor
97f11ac59c3c9e4112e2028335daea83,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Teichosporaceae,Pseudocyclothyriella,Pseudocyclothyriella_sp
3b69566a20b2a0a23f8255b3c9ccb1c5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea,
1842ecd778a045e6cae2eef8208c5279,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
99ac1dc4c0e7c9bfb90a210581369cdd,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
63fb59dc138448d0cad3000f1397fb62,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lilacinum
8e41684d287f6edb38087890dd0a0fca,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea,Darksidea_sp
3838be5f375e30011dcd8cffb703a02d,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotryaceae_gen_Incertae_sedis,Stachybotryaceae_sp
38d20c39c52a47d10ffe6bfb2f4a6d0a,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Hypocreales_gen_Incertae_sedis,Hypocreales_sp
7cfecbb98dd0f17b49dfc7e6c0f31799,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,
20b633ec8edc9973d2944f04298cb3ef,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,Knufia_sp
d24ac483e8fbd5791d79375807783a52,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Alfaria,Alfaria_caricicola
317ab06e76386341df8ccc9e5264f7c4,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amniculicolaceae,Pseudomassariosphaeria,Pseudomassariosphaeria_bromicola
ccdaf74e277cc7e55e33b9ffec61d8bf,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amniculicolaceae,Murispora,Murispora_kazachstanica
d6f62f9a9f62ae49c42ac211013988a1,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Tetracladium,Tetracladium_sp
9a29eec01f9514abdc3e7b1800329fa1,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,
1c2febc4e01850dc332582c0f6b29904,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Gliomastix,Gliomastix_roseogrisea
5aa57ca5751f1c50f016343453a17217,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_rosae
d989fa77bcaa44bb6a0dcc4fe9b829a0,Fungi,Ascomycota,Sordariomycetes,Phomatosporales,Phomatosporaceae,Phomatospora,Phomatospora_sp
8c609ce64ccc7798a5db3b9b820bc0f7,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria_tofieldiae
baa86891f09b6a60934028ad0edb9f03,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus_sp
fa904c80d10d9a01366f41f5e1ec14d6,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,
1a5e680edbd219d9915f293e0f785cba,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,
45ced4b240fc3da2842e03fcb5ff1412,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola_nigrescens
7ea2111675e77abb7abb620c0c2406c3,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,
9cdb1b7b46c90837f575baea0f07e56d,Fungi,,,,,,
9563623354cc121145f2014f05adbc22,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,,
a6aed6c4f982c5691724530ec547a54c,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_sp
9596f35444ce4138dca15a9106c5bdd7,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Microdominikia,Microdominikia_sp
f46c053357cb00dfa814680ac7fe3ba9,Fungi,,,,,,
3ba2f24bcdc074f5560ad5422fd6cfbb,Fungi,Ascomycota,,,,,
f6d15b4530b5b748ad231597b3cf6250,Fungi,Ascomycota,,,,,
3a333ad72aefb39fa4983f238bc331b0,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
15b856682c5b1e9260f62882f4905936,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_radicina
1ee1b66f9e4866d071ed0b4c12852991,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,Kamienskia_sp
348712346bc043f17d2e909adfe6d985,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,Niesslia,Niesslia_curvisetosa
242e14e9744863e337440be6c0024cb4,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,
1b4d1644184b78ae59f75282a1810c31,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,
0dac448fd406c9ad7d23d415bf79cad4,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Oliveoniaceae,Oliveonia,
46a97c7b4869ac65b67399687ef33da0,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,Pyrenochaeta_sp
7efb73904f04356a19aa9d944455ff6c,Fungi,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix_sclerotialis
f84dbc0d66210e3d7789ff412918f126,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,Archaeorhizomyces_sp
fcc458cb8ab40f527a2478feae89f397,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pseudomassarinaceae,Pseudomassarina,Pseudomassarina_clematidis
75c675fcd817fb2341bc248ce05747b6,Fungi,,,,,,
0677107a527f40eb6c3c4dfcbd0fea54,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora
1b3175e705cecb164f2ee67c99bef8ab,Fungi,,,,,,
759b6865bb13ba229b165408c52539b7,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Pezizomycotina_gen_Incertae_sedis,Pezizomycotina_sp
b5aca4e41dbdbd91ce23c1a9ce01c9fd,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,,,
6ab2deeb7a6aa7ad9cb6e6c9689de1f2,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,Rhinocladiella_sp
15aa14c5764394f31011bb28e6c05916,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
5d3b8c22c620b701184537f3c1b8f54a,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus_multiformis
b97b34adced4b6055fdba7a58034017b,Fungi,,,,,,
8d717f501c5c78238d12a405e60aaf8a,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_canescens
01405a40e376bff4790c45fb151f1b1d,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amniculicolaceae,Pseudomassariosphaeria,Pseudomassariosphaeria_bromicola
054cfdb349559dc171ce6a4218445b37,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,Serendipita_sp
e7dc57f99c96419c3962dfa275f0945b,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_flanaganii
39a42f747fab242c99c5272f886dc176,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_mori
5bd197b95e20c844bdd1faf24d2e8831,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Radulomycetaceae,Radulomycetaceae_gen_Incertae_sedis,Radulomycetaceae_sp
88598c9dc60e5e7559fe6fde3fdb303c,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_symmetrica
b22e5fc7b61a579e83d357d6c76e269a,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Delitschiaceae,Delitschiaceae_gen_Incertae_sedis,Delitschiaceae_sp
71ba86f48dea943c415f5145fad1e29e,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_sp
6240c1300098efb278544032acbdd794,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,Archaeorhizomyces_sp
136ccc15f72e905188c05a28b265e134,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola_auricoma
315b4a53d020d398052e56ff9c7a8335,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,Tremellodendropsidales_fam_Incertae_sedis,Tremellodendropsidales_gen_Incertae_sedis,Tremellodendropsidales_sp
ef2eda0787ad3473b1bc1e1e19e5e3de,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,Kamienskia_sp
318cabd4eec6d705fb1ef2962e1d435c,Fungi,,,,,,
7f1b5b326c27d4a03ee363b73d23d926,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_sp
6f1573c1092eb844b4a01cd28fa46977,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium_lilacinum
5b7c402bb41bfabf35eb453660e25ef6,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
897c27c5e50252365a6cd2686220b00d,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,Kamienskia_perpusilla
f7f5fc2aeb8b1a451a16e3eaba88ed9f,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Ophioceraceae,Ophioceraceae_gen_Incertae_sedis,Ophioceraceae_sp
934387798385b5d707f554b07cffabb8,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_sp
d305be14d680743835aff3e4324ab23e,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotryaceae_gen_Incertae_sedis,Stachybotryaceae_sp
17eabac57ca10bedc508075c64bf7b42,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amniculicolaceae,Pseudomassariosphaeria,Pseudomassariosphaeria_bromicola
99c668d5f68ffb78480b28f1aa967ceb,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Cistella,
3e08dddee88ce4ae7271db4a011063d9,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amniculicolaceae,Murispora,Murispora_kazachstanica
e2e3864b87514ebfe06674cd8148a37d,Fungi,Ascomycota,,,,,
3933b38da14d0d117e76f16949a8bded,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariales_fam_Incertae_sedis,Xenoanthostomella,Xenoanthostomella_chromolaenae
3a077252e5fbb29bf5f084cb1c1dcfa1,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
38dde087ff87e36a87f9595945c36b7d,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Cladorrhinum,
b092b59487dd739b23c875d3cdfbf5f1,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium_sp
4043aadca99e80b0344d8b77620cb374,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Hymenella,Hymenella_sp
f1309ba71259a9a36a8ea3d7a23835b9,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotryaceae_gen_Incertae_sedis,Stachybotryaceae_sp
697f4b0c8fb963346c52deaceffd23f7,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
4b53cefbf2b30373c894e731d7e09434,Fungi,,,,,,
bba7845df16bf734ec7370de31ad6b0f,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_pye
dfed8111f4b13e41bdb1c371c0a1e56e,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Trichosporiella,Trichosporiella_multisporum
e846d89dc1e2f0fdb6cd70424853e22c,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Hypocreales_gen_Incertae_sedis,Hypocreales_sp
f2c97fdb650f9944a4dfb75104425ea9,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Alloacremonium,Alloacremonium_sp
da9d9c27c69b84be87bd4dd706ae5b48,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_terricola
f16352c20116a7e8450de85cedcac3e1,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Alloacremonium,Alloacremonium_humicola
a039cd7dc4bb6c11ab68634678764a03,Fungi,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Calloriaceae_gen_Incertae_sedis,Calloriaceae_sp
ee077a9057aded253dfbd7253bec2015,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Cystobasidiomycetes_fam_Incertae_sedis,Cystobasidiomycetes_gen_Incertae_sedis,Cystobasidiomycetes_sp
44a4c01a9b7da4ebfc1472305514c345,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_sp
0fe812271c5bf2fb9f7f8dc0685d2163,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,Cephalotrichum_purpureofuscum
28bfed396e690effd5b458a44dcf6a22,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,Podospora_sp
1aee810577a78180eb6f55b977a03d03,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Cistella,Cistella_grevillei
82780436adb026d0faf0ab5680b15b13,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_herbarum
4f4bb5b5057ae9166f3054a90e764bb6,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sulcispora,Sulcispora_supratumida